ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210032
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:01:21
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27097058,-0.11927940,-0.14397432,-0.10208556,-0.07033078,-0.07019526,-0.09191358,-0.07435808,-0.05230443,-0.18671675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:20.0,0,0
249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25966877,-0.09803262,-0.11437330,-0.07089438,-0.07577827,-0.04640789,-0.08916681,-0.07069760,-0.03692336,-0.12957124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:21.0,0,0
250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21044463,-0.07819032,-0.12744346,-0.05270311,-0.07649307,-0.05771318,-0.11488234,-0.08745378,-0.03352620,0.02337580,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:21.0,0,0
251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15669188,-0.06470059,-0.13079488,-0.05359416,-0.09456337,-0.06640031,-0.12256389,-0.09330355,-0.04967658,-0.03438530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:21.0,0,0
252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21121909,-0.18401681,-0.22631083,-0.12344737,-0.17004058,-0.13332373,-0.16271628,-0.17419957,-0.07401848,0.07781996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:21.0,0,0
253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19154115,-0.07907522,-0.12406257,-0.09141244,-0.13145253,-0.06562310,-0.15979549,-0.13151802,-0.05009254,0.14179942,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:21.0,0,0
254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12500115,-0.04955494,-0.11165044,-0.07701336,-0.14530711,-0.05929068,-0.17721768,-0.14651538,-0.04453320,0.21639723,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:22.0,0,0
255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05874165,-0.04153892,-0.12830691,-0.05191061,-0.15870385,-0.07295544,-0.18786015,-0.16174413,-0.04733207,0.17103019,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:22.0,0,0
256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03288475,-0.08912393,-0.21493131,-0.08401778,-0.20053978,-0.13968110,-0.20609406,-0.21997847,-0.10325836,0.05501353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:22.0,0,0
257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02662932,-0.02598791,-0.10440000,0.03844588,-0.15399535,-0.06553115,-0.17292917,-0.16345072,-0.05911813,-0.00375648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:22.0,0,0
258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02247300,-0.02209219,-0.09368781,0.07206248,-0.13836060,-0.06060874,-0.15154590,-0.14263470,-0.05565391,-0.01460812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:22.0,0,0
259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00343526,-0.03455926,-0.11682824,0.03507452,-0.14066939,-0.07470004,-0.15618964,-0.14109004,-0.05645788,-0.03500249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:23.0,0,0
260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11608211,-0.11952428,-0.21681592,-0.05026526,-0.19852526,-0.14925075,-0.20992082,-0.21240206,-0.11892641,-0.14510061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:23.0,0,0
261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17428331,-0.07872185,-0.10989033,0.02656742,-0.14300336,-0.06867253,-0.17045945,-0.14052293,-0.06004059,-0.14134982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:23.0,0,0
262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24555883,-0.08749452,-0.09524054,0.07659000,-0.12640616,-0.06016133,-0.14272426,-0.11406074,-0.05622481,-0.14924036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:23.0,0,0
263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28307945,-0.10271284,-0.10184531,0.09732334,-0.11374050,-0.06431994,-0.12077187,-0.10243265,-0.06113567,-0.09960061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:23.0,0,0
264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35269862,-0.16475530,-0.19318713,0.02310107,-0.13319124,-0.12560688,-0.13165984,-0.14335163,-0.10514710,-0.15151319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:24.0,0,0
265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28954515,-0.11816037,-0.10135226,0.07058107,-0.11033635,-0.06180463,-0.12024219,-0.10149051,-0.05829127,-0.05606924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:24.0,0,0
266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25987417,-0.08831666,-0.09531206,0.02912658,-0.10378737,-0.05780692,-0.12800342,-0.10231052,-0.04404287,0.00743029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:24.0,0,0
267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22395718,-0.08872033,-0.11660654,-0.04039402,-0.10412773,-0.06980858,-0.12706129,-0.10319174,-0.04728956,0.07874022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:24.0,0,0
268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20191884,-0.10005752,-0.16936496,-0.08480180,-0.12491354,-0.10348840,-0.13952014,-0.13879526,-0.07935928,0.12371210,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:24.0,0,0
269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16118188,-0.08880915,-0.11726062,-0.05784334,-0.12180965,-0.06647629,-0.13464615,-0.12882034,-0.04248102,0.23509097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:25.0,0,0
270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11328112,-0.05977874,-0.11148911,-0.08475172,-0.10906107,-0.06193025,-0.12654886,-0.12061834,-0.03083803,0.32019395,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:25.0,0,0
271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11381039,-0.05747914,-0.12121160,-0.08763761,-0.11124270,-0.06648525,-0.13270709,-0.12954438,-0.03473770,0.34031600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:25.0,0,0
272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14465028,-0.11426704,-0.21539666,-0.15885054,-0.16212179,-0.13080245,-0.16805996,-0.20453249,-0.08413392,0.29473951,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:25.0,0,0
273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09786081,-0.05131821,-0.10327949,-0.04045860,-0.12901297,-0.05324285,-0.14273509,-0.15627089,-0.03107742,0.37367594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:25.0,0,0
274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07939383,-0.03921419,-0.08745191,-0.00476765,-0.12796360,-0.04723651,-0.14743316,-0.15531826,-0.02588718,0.19976044,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:26.0,0,0
275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06134162,-0.04412428,-0.09196273,0.00941560,-0.12659343,-0.05469983,-0.14573394,-0.15822321,-0.04078700,0.14675012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:26.0,0,0
276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11713528,-0.14550087,-0.19079027,-0.07322996,-0.18464321,-0.12583980,-0.18597028,-0.22836086,-0.08417435,0.04776438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:26.0,0,0
277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07479787,-0.04125340,-0.08561008,0.00457203,-0.13422123,-0.04484703,-0.15640096,-0.16481036,-0.04913241,0.04753762,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:26.0,0,0
278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09470607,-0.03662387,-0.08722745,0.03098829,-0.11798378,-0.04126549,-0.14009304,-0.14798634,-0.04453735,0.01089174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:26.0,0,0
279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09891160,-0.05145852,-0.10438304,0.01879493,-0.11876932,-0.05050020,-0.13461362,-0.13783883,-0.05467794,-0.09737955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:27.0,0,0
280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16183449,-0.16073123,-0.20718050,-0.07337628,-0.17469987,-0.12485658,-0.17447212,-0.21050310,-0.09564510,-0.15200540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:27.0,0,0
281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13100259,-0.06060695,-0.08920405,0.00871407,-0.09878285,-0.03930795,-0.11738055,-0.12214199,-0.06023031,-0.19144915,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:27.0,0,0
282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13608302,-0.04645391,-0.08391566,0.03146071,-0.09645004,-0.03613137,-0.12370085,-0.11395117,-0.05401899,-0.17998137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:27.0,0,0
283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16212513,-0.06273898,-0.10348600,0.00447945,-0.08882623,-0.04895172,-0.10875215,-0.10410864,-0.05832109,-0.19800547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:27.0,0,0
284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24061280,-0.17819212,-0.19799083,-0.07160316,-0.13052461,-0.11886910,-0.12844953,-0.16082138,-0.09658667,-0.24208352,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:28.0,0,0
285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23481114,-0.08449022,-0.08665548,0.00895024,-0.08182020,-0.03758685,-0.10060089,-0.09417380,-0.05955258,-0.21438672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:28.0,0,0
286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23850253,-0.07494989,-0.08848998,-0.00311895,-0.07276738,-0.04048817,-0.09499450,-0.07975142,-0.05222187,-0.20313254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:28.0,0,0
287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29335260,-0.09875662,-0.10255031,0.00589752,-0.07172065,-0.05040182,-0.09310615,-0.08290501,-0.06095748,-0.22789717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:28.0,0,0
288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30708808,-0.18290900,-0.21387368,-0.11463395,-0.12003481,-0.12906228,-0.11766686,-0.14462446,-0.10499392,-0.30811346,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:28.0,0,0
289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28296492,-0.09624685,-0.09681494,-0.04278218,-0.06935505,-0.04289543,-0.08508866,-0.07933609,-0.06123218,-0.24745587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:29.0,0,0
290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26184341,-0.08070000,-0.10094951,-0.04844683,-0.06050587,-0.04558261,-0.07397319,-0.06722061,-0.05388411,-0.21447662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:29.0,0,0
291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29188892,-0.09947577,-0.11340795,-0.06300216,-0.06303950,-0.05759577,-0.07730067,-0.07407508,-0.06148813,-0.22413641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:29.0,0,0
292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35935503,-0.18355921,-0.21572921,-0.10349397,-0.11186077,-0.12384256,-0.11556258,-0.13775727,-0.09517024,-0.31062701,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:29.0,0,0
293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34587130,-0.11586448,-0.10737713,-0.01194753,-0.06572927,-0.04615846,-0.07857116,-0.07331301,-0.03972413,-0.20770006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:29.0,0,0
294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32986033,-0.09568122,-0.09833074,-0.02641702,-0.06286001,-0.03743138,-0.07805098,-0.07113305,-0.03403400,-0.19468984,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:30.0,0,0
295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32704154,-0.10615524,-0.11111712,0.01093097,-0.06700578,-0.04998467,-0.07758754,-0.07720780,-0.03593045,-0.13368016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:30.0,0,0
296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35846496,-0.17580307,-0.20401630,-0.04052479,-0.11579329,-0.11453357,-0.11485144,-0.14583111,-0.08959356,-0.20854700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:30.0,0,0
297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30326316,-0.09743576,-0.09782004,0.05257619,-0.07056830,-0.03979963,-0.08254626,-0.08076537,-0.03098404,-0.03677290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:30.0,0,0
298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28929031,-0.07991144,-0.08860468,0.04763812,-0.05987817,-0.03267045,-0.07814969,-0.06852269,-0.02582487,0.03590171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:30.0,0,0
299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28385618,-0.08951475,-0.10625822,0.04827937,-0.06665991,-0.04676268,-0.07980375,-0.07825851,-0.02719563,0.05850176,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:31.0,0,0
300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31879947,-0.18388669,-0.19548485,-0.04473798,-0.13090970,-0.10840654,-0.12309644,-0.16104972,-0.06593327,0.03678707,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:31.0,0,0
301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23790072,-0.06883564,-0.10015588,0.02192295,-0.09128094,-0.03947379,-0.10908821,-0.11227990,-0.02597881,0.15339489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:31.0,0,0
302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22649547,-0.05727676,-0.09319980,0.01851620,-0.09633004,-0.03318265,-0.12110547,-0.12088526,-0.01767868,0.19165111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:31.0,0,0
303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22288513,-0.06230618,-0.11594888,-0.01854224,-0.10040543,-0.04650358,-0.12272418,-0.12675080,-0.02161808,0.22581610,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:31.0,0,0
304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17567669,-0.11256798,-0.14833979,-0.07163806,-0.12877387,-0.07090212,-0.13640980,-0.15730217,-0.01947082,0.28456512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:32.0,0,0
305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02624225,-0.01614749,-0.11908213,-0.04984404,-0.10952700,-0.04508862,-0.13191147,-0.14970569,-0.01466292,0.33162567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:32.0,0,0
306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01386461,0.00500164,-0.11299311,-0.02725071,-0.10946921,-0.04293664,-0.13114619,-0.14683627,-0.00843943,0.36687443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:32.0,0,0
307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00218666,-0.00353672,-0.12189531,-0.04509676,-0.10600217,-0.04594605,-0.13186717,-0.14489540,-0.01489338,0.33215520,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:32.0,0,0
308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06601569,-0.06400581,-0.14097112,-0.09198950,-0.12658681,-0.05778012,-0.14698924,-0.16967763,-0.02263684,0.28580919,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:32.0,0,0
309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01807167,-0.01002641,-0.11812250,-0.04905152,-0.11377966,-0.04437757,-0.13467878,-0.15764311,-0.01431884,0.28989685,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:33.0,0,0
310,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04362576,-0.00430105,-0.11262518,-0.03559416,-0.10627888,-0.04127426,-0.12944724,-0.15180567,-0.01146434,0.24405496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:33.0,0,0
311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01717447,-0.00258044,-0.12426638,-0.04960446,-0.10239358,-0.04732903,-0.12900703,-0.15031457,-0.02472020,0.21011461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:33.0,0,0
312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04564284,-0.04142252,-0.13183662,-0.07274046,-0.11950482,-0.05312730,-0.14608425,-0.16309768,-0.02583347,0.15805185,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:33.0,0,0
313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06013311,-0.02289748,-0.10827850,0.00184956,-0.10301907,-0.04005080,-0.12961607,-0.13907190,-0.02337372,0.08175024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:33.0,0,0
314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01089382,0.00554998,-0.10610916,0.02097770,-0.08981086,-0.04153332,-0.12026805,-0.12691335,-0.02426386,0.07813920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:34.0,0,0
315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01923713,-0.01448768,-0.11620553,0.02138308,-0.08830699,-0.04812404,-0.11782110,-0.12931427,-0.03954282,-0.02758679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:34.0,0,0
316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08513377,-0.05245513,-0.12975809,-0.08352842,-0.10693777,-0.05466506,-0.12877080,-0.14653328,-0.03982515,-0.10732498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:34.0,0,0
317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05706761,-0.03037975,-0.10739753,-0.02244237,-0.08486541,-0.04190231,-0.11270519,-0.11920668,-0.04038588,-0.19000372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:34.0,0,0
318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10236902,-0.03067832,-0.11551701,-0.02826853,-0.08145566,-0.04927347,-0.11470575,-0.11571531,-0.04456289,-0.20643063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:34.0,0,0
319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09040242,-0.03847001,-0.14684884,-0.04482527,-0.08648423,-0.06879999,-0.11574528,-0.12832488,-0.07220387,-0.25491494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:35.0,0,0
320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10905460,-0.05253203,-0.12507801,-0.06429498,-0.07525116,-0.05171918,-0.10023554,-0.11176734,-0.04502418,-0.23839036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:35.0,0,0
321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08432154,-0.03540632,-0.11316255,-0.07896540,-0.06081975,-0.04118511,-0.08957518,-0.09179903,-0.03794270,-0.23219593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:35.0,0,0
