ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210032
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:01:21
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10291232,0.08596572,-0.13830706,0.08459423,0.06884164,0.01596614,-0.06859235,0.02905422,-0.18786165,-0.19345911,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:21.0,0,0
250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17710075,-0.06304143,-0.26032859,0.01839591,0.00541633,-0.05958898,-0.07197960,-0.03861353,-0.24525194,-0.29997927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:21.0,0,0
251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27840272,-0.19819322,-0.39871094,-0.13061339,-0.04783429,-0.17193604,-0.12061751,-0.10826357,-0.33199924,-0.44684994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:21.0,0,0
252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14406802,0.01348078,-0.19708262,-0.06329332,0.07245381,-0.01825310,-0.03985008,0.06295830,-0.21486972,-0.26715684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:21.0,0,0
253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08609197,0.08032962,-0.16268504,-0.06143085,0.10657164,-0.00508339,-0.00643985,0.10424410,-0.21080843,-0.21056479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:21.0,0,0
254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17029352,-0.01215637,-0.24902257,-0.15370272,0.07059951,-0.07404618,-0.03374073,0.04922843,-0.26044521,-0.18750262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:22.0,0,0
255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23306353,-0.14600152,-0.38542366,-0.32274431,-0.01998910,-0.17271720,-0.05932802,-0.04066978,-0.31898829,-0.21420673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:22.0,0,0
256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22655177,-0.11344258,-0.29186979,-0.27886331,0.02884291,-0.09316826,-0.04156429,0.04287226,-0.23145774,-0.01141941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:22.0,0,0
257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12300649,0.02088697,-0.24812877,-0.22254030,0.04420510,-0.06952468,-0.04530136,0.04137680,-0.23345977,-0.03656593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:22.0,0,0
258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17954993,-0.05749287,-0.32313034,-0.26126388,0.00269325,-0.12753849,-0.07224324,-0.00874667,-0.26579058,0.00540550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:22.0,0,0
259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24465090,-0.17652044,-0.42908201,-0.30795047,-0.07023643,-0.21001434,-0.13933983,-0.10141698,-0.33771217,-0.13755593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:23.0,0,0
260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20359010,-0.11642454,-0.28770250,-0.19324940,-0.02308482,-0.09535180,-0.10726935,-0.01440094,-0.23010099,0.00034252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:23.0,0,0
261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03517951,0.07296748,-0.19487885,-0.07315249,0.01235358,-0.03439529,-0.07594766,0.01629734,-0.22443222,0.00306353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:23.0,0,0
262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02778311,0.01338187,-0.25606799,-0.09294035,-0.02326804,-0.08096031,-0.10181855,-0.03606199,-0.24692006,-0.03624526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:23.0,0,0
263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09723255,-0.12605040,-0.38312215,-0.18224697,-0.08638497,-0.16712520,-0.14652136,-0.11574294,-0.30967164,-0.22847736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:23.0,0,0
264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12545641,-0.13387114,-0.28847334,-0.13346270,-0.04208577,-0.09662245,-0.10915302,-0.02864528,-0.23188871,-0.09912980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:24.0,0,0
265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03333309,0.10470735,-0.16857025,-0.00638307,0.03527498,-0.02308059,-0.07194125,0.04509061,-0.20629096,-0.07376363,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:24.0,0,0
266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05801703,0.00340427,-0.22979693,-0.07526541,0.00654702,-0.07370763,-0.08362850,0.00833207,-0.26663694,-0.22658789,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:24.0,0,0
267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26267624,-0.16540822,-0.36846715,-0.20146324,-0.05265508,-0.17271371,-0.12164371,-0.06715317,-0.34389424,-0.39378273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:24.0,0,0
268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35200730,-0.27101383,-0.38277477,-0.24635783,-0.06858262,-0.17458434,-0.11590804,-0.05893341,-0.31310052,-0.40252069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:24.0,0,0
269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16710970,0.03762807,-0.18478371,-0.02658558,0.05967093,-0.03463155,-0.03718175,0.07173058,-0.24165729,-0.27872133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:25.0,0,0
270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21052557,-0.02987095,-0.23425172,-0.07615208,0.04767922,-0.07245634,-0.03221364,0.05435035,-0.27065331,-0.25255644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:25.0,0,0
271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24811675,-0.16141310,-0.36798790,-0.18778226,-0.01649410,-0.16690427,-0.06794469,-0.02626804,-0.33687255,-0.30754340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:25.0,0,0
272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24519333,-0.12474085,-0.26106417,-0.14753489,0.03827345,-0.07626610,-0.02662526,0.06332092,-0.24621072,-0.15582013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:25.0,0,0
273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09703108,0.04209099,-0.19804128,-0.09026366,0.07703839,-0.03613291,-0.00383045,0.10098749,-0.22919431,-0.08385649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:25.0,0,0
274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12422135,-0.03242589,-0.26893798,-0.26763573,0.03125289,-0.09131346,-0.04387432,0.03521593,-0.26529837,-0.16017076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:26.0,0,0
275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21243055,-0.17087668,-0.40702844,-0.37941128,-0.02997452,-0.18523809,-0.07962909,-0.04223231,-0.34033203,-0.20683911,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:26.0,0,0
276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10400204,0.00502314,-0.21410827,-0.23503909,0.06434499,-0.03616365,-0.01303303,0.09187987,-0.20579942,0.05169429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:26.0,0,0
277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03014980,0.07983448,-0.18697551,-0.16059083,0.08402324,-0.01467462,-0.00061211,0.11202827,-0.18708856,0.16532582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:26.0,0,0
278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01835386,0.00703116,-0.25889164,-0.17035516,0.03485458,-0.07071231,-0.03530407,0.04810567,-0.23861049,0.14090863,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:26.0,0,0
279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11142477,-0.11596393,-0.37543762,-0.26057467,-0.03614605,-0.14864196,-0.08700326,-0.05087896,-0.28585944,0.17397337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:27.0,0,0
280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03036147,0.05425502,-0.18087384,-0.08521236,0.08503678,0.00030274,0.00156882,0.11056876,-0.16180667,0.38852629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:27.0,0,0
281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05612941,0.14637254,-0.11263575,0.03150740,0.06696919,0.03506418,-0.03640200,0.10394024,-0.14720158,0.40270126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:27.0,0,0
282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01703419,0.06380691,-0.19362295,-0.04869221,0.05396683,-0.02323124,-0.02905742,0.07348967,-0.19891873,0.29957455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:27.0,0,0
283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06571241,-0.07557897,-0.31164715,-0.10671508,-0.03131171,-0.11018227,-0.10085776,-0.02360670,-0.26708922,0.18166929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:27.0,0,0
284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07341531,0.10863487,-0.14148238,-0.00146820,0.06106004,0.03135446,-0.04265825,0.09994921,-0.17136484,0.14383030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:28.0,0,0
285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13863577,0.17898476,-0.10488457,0.06470570,0.08713721,0.04459748,-0.02501964,0.12654662,-0.15862292,0.18561392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:28.0,0,0
286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08878374,0.08208640,-0.18290260,0.02237738,0.04923645,-0.01821672,-0.04501240,0.07728986,-0.21841727,0.03975494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:28.0,0,0
287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03734857,-0.05809929,-0.31448051,-0.08501749,-0.01945554,-0.11051314,-0.08928297,0.00565874,-0.27610248,0.00080308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:28.0,0,0
288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04676321,0.08161233,-0.15465575,0.05600527,0.05874343,0.01303801,-0.03708240,0.12154199,-0.17686430,0.14115888,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:28.0,0,0
289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11944100,0.15598269,-0.11599304,0.11811915,0.07639585,0.02811275,-0.03337942,0.14049773,-0.17553659,0.14454275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:29.0,0,0
290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03697482,0.06010399,-0.19283879,0.04979143,0.04055700,-0.03512182,-0.05951225,0.09058636,-0.21809889,0.08104920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:29.0,0,0
291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03571764,-0.07593744,-0.34051090,-0.06399184,-0.02937717,-0.12391551,-0.10598233,0.00529198,-0.27764687,-0.02778547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:29.0,0,0
292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01332724,0.01358519,-0.21430117,0.00776916,0.02954470,-0.01386031,-0.06403275,0.10441446,-0.17250273,0.09965515,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:29.0,0,0
293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09895369,0.16504222,-0.13035594,0.12798630,0.07584470,0.03959264,-0.03815669,0.14513227,-0.14616400,0.12506597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:29.0,0,0
294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04898411,0.08819208,-0.19614269,0.08728985,0.04473954,-0.01451178,-0.06357563,0.09856915,-0.18865328,0.09782332,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:30.0,0,0
295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05888927,-0.05419665,-0.32481563,-0.04257338,-0.02633284,-0.10380030,-0.11405472,0.00540532,-0.26621103,-0.02720284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:30.0,0,0
296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05618066,0.01287945,-0.20380649,0.01840872,0.03266151,-0.00717486,-0.07506251,0.09529743,-0.17697562,0.01629001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:30.0,0,0
297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00584698,0.14387500,-0.13453004,0.06914859,0.07407361,0.03495200,-0.05152488,0.12960607,-0.15997714,0.14040031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:30.0,0,0
298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07386613,0.05617274,-0.20253477,0.01933106,0.04612600,-0.02244155,-0.07225315,0.08306476,-0.20885757,0.03154864,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:30.0,0,0
299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22552460,-0.09842249,-0.32903576,-0.09765325,-0.01695207,-0.11040685,-0.11025684,-0.00274815,-0.27541888,-0.00521872,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:31.0,0,0
300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17629179,0.05559865,-0.16554964,0.03310533,0.07254711,0.01396196,-0.05453110,0.12105131,-0.17228264,0.12996200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:31.0,0,0
301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16424075,0.09513558,-0.13979669,0.06118610,0.09932338,0.02585526,-0.03196608,0.13789883,-0.17035897,0.13690566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:31.0,0,0
302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20486102,0.00802954,-0.23318195,-0.03001193,0.06548474,-0.04352317,-0.04724830,0.08319970,-0.22400434,0.06984833,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:31.0,0,0
303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20970951,-0.10493021,-0.34337455,-0.09240855,-0.00069636,-0.11916992,-0.09231699,0.00042157,-0.29230827,-0.06295812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:31.0,0,0
304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11862478,0.12525949,-0.13333872,0.04631750,0.11473808,0.04154830,-0.02442940,0.15052560,-0.16313946,0.13711315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:32.0,0,0
305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10572229,0.12716211,-0.14255522,0.04481069,0.11431628,0.03145044,-0.02340300,0.14242984,-0.17134559,0.14785118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:32.0,0,0
306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17649338,0.01002703,-0.26168680,-0.09170267,0.05773585,-0.04800105,-0.05951257,0.06682928,-0.22824454,0.05339268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:32.0,0,0
307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24683996,-0.10736325,-0.37495086,-0.20167953,-0.02061681,-0.12568377,-0.11722443,-0.03131647,-0.27820125,0.02560213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:32.0,0,0
308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09233785,0.17265439,-0.12209395,-0.00887585,0.12140825,0.06828390,-0.02181746,0.15265174,-0.11694737,0.31129524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:32.0,0,0
309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08139824,0.17814921,-0.12242263,-0.00183310,0.11676420,0.06676406,-0.02967115,0.14228225,-0.13094980,0.28243938,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:33.0,0,0
310,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02697278,0.07672471,-0.24457622,-0.11230388,0.07478051,-0.02061317,-0.04849698,0.08746631,-0.19061054,0.19318631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:33.0,0,0
311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24862102,-0.08494899,-0.34527239,-0.20790413,0.00822426,-0.08619320,-0.08941488,0.01088765,-0.21851031,0.17983761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:33.0,0,0
312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03392817,0.22463092,-0.08391641,0.03317654,0.17285061,0.10792060,0.02839002,0.20538405,-0.08488470,0.41133958,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:33.0,0,0
313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03073934,0.18792205,-0.10903254,0.03728479,0.15437073,0.08311363,0.01691200,0.17770769,-0.10039261,0.44186339,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:33.0,0,0
314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09019548,0.04689476,-0.23226056,-0.06186033,0.09487180,-0.01016711,-0.01885180,0.09961396,-0.16921613,0.28513333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:34.0,0,0
315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14487261,-0.08052013,-0.33055896,-0.13385470,0.02483391,-0.07894284,-0.06018596,0.02677771,-0.20984544,0.12744719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:34.0,0,0
316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01080999,0.21779516,-0.07943089,0.05659374,0.16319585,0.10604653,0.02026398,0.20584175,-0.08879574,0.27884755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:34.0,0,0
317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02220732,0.17184290,-0.10400935,0.06962015,0.14886084,0.07885799,0.01757175,0.18721689,-0.10937921,0.29238087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:34.0,0,0
318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01287826,0.05417902,-0.22814156,-0.03529132,0.07701591,-0.01420399,-0.02823801,0.10132039,-0.17887208,0.12821414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:34.0,0,0
319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13886346,-0.07559179,-0.26941180,-0.06792615,0.04005518,-0.04041943,-0.04725244,0.07585220,-0.16580132,0.15329742,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:35.0,0,0
320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07517536,0.23406456,-0.07514061,0.13300690,0.14689225,0.10205076,0.00652946,0.19883052,-0.09366941,0.24599704,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:35.0,0,0
321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01164399,0.15974118,-0.12050693,0.11084751,0.12129554,0.06362297,-0.00933515,0.16875345,-0.12623708,0.18344148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:35.0,0,0
322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00286455,0.03404820,-0.24516410,0.00092408,0.04802292,-0.02847002,-0.05809876,0.07615567,-0.19503607,0.07041933,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:35.0,0,0
323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07087591,-0.06117632,-0.24183109,-0.00775214,0.02984113,-0.02292328,-0.06542620,0.07858200,-0.15776570,0.12103239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:35.0,0,0
