ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27264929,0.01068003,-0.10707603,-0.03989486,-0.16299497,-0.05718876,-0.18752278,-0.14237367,-0.18539111,-0.57525247,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:59.0,0,0
251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24452084,0.09327719,0.03465744,0.03969042,-0.08859079,0.05494601,-0.12880534,-0.02922207,-0.05212811,-0.46244380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:59.0,0,0
252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11829434,0.20718452,0.09414649,0.07015703,-0.05182962,0.09567070,-0.10052057,0.01851610,-0.02057874,-0.26395258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:59.0,0,0
253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15261222,0.13586968,0.00904430,-0.03718083,-0.09114283,0.03495302,-0.13777743,-0.04014279,-0.08044005,-0.21238589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:59.0,0,0
254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18539721,0.02518200,-0.13720992,-0.19590627,-0.15562798,-0.06678353,-0.19245592,-0.14169584,-0.16280013,-0.18890429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19475421,-0.06736496,-0.23700079,-0.28753477,-0.21025154,-0.13631165,-0.22936180,-0.21399444,-0.16195488,-0.13585117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07566053,0.21366620,0.05832012,-0.01288077,-0.08340830,0.07428131,-0.14345254,-0.03829017,-0.02351058,-0.01969108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10192917,0.17792574,0.02049165,-0.01122959,-0.10259218,0.03678134,-0.15884775,-0.07046458,-0.06624666,-0.13967711,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02973951,0.05625240,-0.10742740,-0.09378982,-0.16381553,-0.05929813,-0.20632774,-0.16261098,-0.15878418,-0.32632160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03456004,-0.04334796,-0.23913968,-0.17265975,-0.23585428,-0.15384008,-0.26089099,-0.26575270,-0.23271380,-0.51557028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09481502,0.17520627,0.07157454,0.11538677,-0.09641807,0.06097422,-0.15406951,-0.06140982,-0.05686363,-0.36723453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05880153,0.14447108,0.03248613,0.03530463,-0.09259681,0.02533649,-0.14783883,-0.06912841,-0.09374203,-0.43831584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03621652,0.02610812,-0.08195015,0.00940088,-0.13998835,-0.07247589,-0.17601731,-0.14599735,-0.19346716,-0.60311031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14562279,-0.07889490,-0.22806051,-0.11006135,-0.18111718,-0.17082395,-0.19812751,-0.21220344,-0.28530452,-0.68976074,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07510410,0.10264038,0.04708607,0.06784999,-0.06792273,0.03071584,-0.11563686,-0.03197331,-0.06461190,-0.39640349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06963523,0.11550580,0.06228295,0.10054313,-0.04878755,0.03863164,-0.09328586,-0.01697496,-0.08250320,-0.45534521,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12844488,0.02153638,-0.08456556,-0.04116779,-0.07457006,-0.04968692,-0.09597267,-0.06619502,-0.17197773,-0.51536453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20848429,-0.08110921,-0.22033310,-0.12918887,-0.15311141,-0.14166389,-0.16171032,-0.16829786,-0.25446999,-0.54043263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11096675,0.05499523,-0.00075395,0.06009620,-0.04867500,0.01817801,-0.07411488,0.00217819,-0.08682548,-0.30342194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04785312,0.10007856,0.01687568,0.04129145,0.00513355,0.03373400,-0.01507015,0.06215955,-0.07693031,-0.18317476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07062081,0.03777508,-0.09405002,-0.09442708,-0.03687939,-0.03764571,-0.04756099,0.00514006,-0.14394295,-0.16040897,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10001688,-0.05125942,-0.24691810,-0.26497126,-0.10843907,-0.13335216,-0.10749956,-0.09989451,-0.22476020,-0.24403265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04197187,0.10382956,-0.04594831,-0.12704548,-0.02111400,0.02401989,-0.03970231,0.04797886,-0.06791079,-0.07591236,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12576152,0.12154967,-0.04999824,-0.12287882,-0.01520254,0.01921066,-0.03339704,0.05337033,-0.08266658,-0.12513392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10679185,0.05012116,-0.15633234,-0.19455224,-0.07099549,-0.06192055,-0.07838157,-0.02694358,-0.17030707,-0.20505947,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04841767,-0.04282325,-0.29100874,-0.28528005,-0.15138821,-0.15577073,-0.14300096,-0.13926387,-0.24080138,-0.33247399,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17519276,0.17375422,0.02034927,0.01263270,-0.03656465,0.06609326,-0.06319616,0.04391320,-0.03464650,-0.12930673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17591390,0.17608583,0.03037051,0.07396819,-0.05044889,0.06238937,-0.08090682,0.02196778,-0.06641434,-0.36165994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03081380,0.06804437,-0.06777377,0.06605397,-0.11034701,-0.01925804,-0.12713361,-0.05602636,-0.15054534,-0.48262376,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13347071,-0.03409915,-0.14910668,0.03236879,-0.15275440,-0.08071300,-0.15862472,-0.10838775,-0.16551210,-0.42332098,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00258481,0.22063093,0.15500823,0.34749287,-0.01297527,0.13814421,-0.05811920,0.09131799,0.00683188,-0.12374051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01840989,0.18914159,0.12508762,0.31697667,-0.01067534,0.11021958,-0.05500636,0.08663432,-0.02085094,-0.03798676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13811421,0.07404229,-0.02233172,0.10364696,-0.06153750,0.01302173,-0.08973697,0.01079914,-0.10072096,-0.03696616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12570846,0.01257339,-0.04416984,0.01220468,-0.08091330,0.00685309,-0.10800744,0.00155659,-0.04628401,0.12182398,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01532739,0.26031026,0.14743569,0.18305375,0.00667160,0.14888544,-0.05177271,0.11517768,0.04133005,0.22827809,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12710741,0.23088664,0.11940305,0.20511939,-0.01062515,0.11930809,-0.06300912,0.08620633,0.00106155,0.11015031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09259938,0.12774791,0.02828527,0.20742723,-0.07068207,0.04049461,-0.10952507,-0.00148707,-0.08274689,-0.11985643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00118252,0.12910506,0.12139141,0.28784931,-0.07263121,0.11125424,-0.12954049,0.01182629,0.00347780,-0.17340371,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08219012,0.25809526,0.18777940,0.35061139,-0.00597796,0.15646885,-0.06852845,0.09131799,0.02085527,-0.20187743,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06860838,0.18224038,0.12949574,0.28166354,-0.01548654,0.11230326,-0.06889009,0.07761237,-0.02856216,-0.15356116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12519154,0.07733660,-0.00452368,0.11027833,-0.05128638,0.02051035,-0.08705551,-0.00300344,-0.09918904,-0.09761141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04745024,0.17953363,0.14052679,0.22782098,-0.02683380,0.13269180,-0.08893453,0.04800660,0.04165843,0.22291641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17491041,0.30727816,0.21627720,0.31469491,-0.01661757,0.18163364,-0.09751746,0.05294243,0.07924251,0.36169007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24160394,0.25972474,0.16271052,0.29638815,-0.04973594,0.13600685,-0.12372433,-0.01053272,0.02043181,0.28099251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15326014,0.14933363,0.04385095,0.17861730,-0.11196831,0.04889762,-0.17105167,-0.10101328,-0.07188956,-0.08136418,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13429983,0.18205145,0.16256334,0.29766512,-0.06089513,0.13287517,-0.12753159,-0.00702757,0.03662243,-0.08964792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09441344,0.32785422,0.26588106,0.40384960,0.02367855,0.20260377,-0.05905947,0.07881664,0.07145567,-0.16955663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11810507,0.23264715,0.19526435,0.29114956,0.02996395,0.15347138,-0.04738634,0.06797121,0.02254740,-0.08939840,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22398698,0.10411052,0.05652463,0.13794592,-0.02691094,0.05571893,-0.08879453,-0.02645317,-0.06849722,-0.10940957,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20048365,0.01560105,-0.06156732,0.00301194,-0.10979666,-0.02518303,-0.15946771,-0.12864356,-0.08096156,0.10412155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12268731,0.33025420,0.22789949,0.26909128,-0.03357619,0.18492495,-0.13286334,-0.01473097,0.07942097,0.39727989,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24009702,0.30944651,0.21225618,0.35671362,-0.04187290,0.15205571,-0.13664657,-0.04011755,0.02953532,0.20421883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11770276,0.16847475,0.08971313,0.28455094,-0.10238662,0.05638124,-0.17652841,-0.12466604,-0.07267063,-0.13495794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11543322,0.03383688,-0.04902698,0.18282318,-0.14970736,-0.04404999,-0.20188521,-0.19650844,-0.16910277,-0.32675549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18580581,0.21165109,0.20723791,0.39237535,-0.01995329,0.14176770,-0.09960894,0.00302639,0.02297197,-0.00639527,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23505673,0.18772851,0.17513642,0.34031469,-0.01499273,0.11787279,-0.09278468,0.00009328,-0.00163299,0.13435812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19859442,0.08679383,0.01793320,0.11942419,-0.08726948,0.01154314,-0.14428963,-0.10356404,-0.09136346,0.21573734,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04838762,0.02580479,-0.14615341,-0.07075439,-0.19239877,-0.09161302,-0.24050534,-0.24690020,-0.17719983,0.15721291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06323013,0.22068366,0.09977724,0.12739383,-0.10205440,0.09014292,-0.18354969,-0.10059603,0.01254461,0.40792549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00922979,0.21237490,0.11540242,0.21043549,-0.08964382,0.08829446,-0.16840748,-0.08833939,-0.01346063,0.08217518,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
310,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22655010,0.06938637,0.04155992,0.19345303,-0.11611628,0.00034343,-0.17583157,-0.13318723,-0.10957931,-0.24408793,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35998613,-0.05183897,-0.11184726,0.10585694,-0.15826464,-0.09719902,-0.19322613,-0.20139247,-0.21389420,-0.37174326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21240245,0.12833181,0.11308516,0.26808554,-0.05681599,0.07500848,-0.11391523,-0.04165693,-0.03146465,-0.05000952,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02071708,0.17522000,0.10699922,0.17244497,-0.04722767,0.07726929,-0.10660517,-0.03895473,-0.01817502,0.20848717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16313055,0.06845991,-0.03104527,-0.02348688,-0.10639773,-0.01229360,-0.14732888,-0.12607782,-0.08758544,0.40838131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14815910,-0.02548171,-0.17628810,-0.16871616,-0.19574773,-0.11197832,-0.22638625,-0.25322732,-0.17223972,0.26899955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00276664,0.11098558,0.03995554,0.07864312,-0.11723815,0.04114506,-0.17100087,-0.12190422,-0.02354404,0.38684556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03253887,0.14954279,0.08480031,0.15480134,-0.07939890,0.06407410,-0.12736982,-0.07783847,-0.02865759,0.17422061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01901126,0.07741681,-0.00055087,0.09709214,-0.10149660,0.00023852,-0.13443589,-0.11677007,-0.11781024,-0.21210369,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13930364,-0.03417251,-0.13224864,-0.00120043,-0.16495487,-0.09164090,-0.18006247,-0.20560516,-0.21636790,-0.48634490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10600940,0.08786441,0.04200404,0.04809318,-0.05633422,0.04937328,-0.08616151,-0.04068686,-0.06715564,-0.23025218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08705017,0.09330189,0.03340096,-0.01391174,-0.03819744,0.04316356,-0.06262348,-0.02161288,-0.07220707,-0.10592636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09339906,0.02252796,-0.07581282,-0.10679466,-0.09435004,-0.04041560,-0.10506917,-0.10724825,-0.14922982,-0.06630519,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14544566,-0.07536240,-0.22762452,-0.24723265,-0.16859214,-0.14298368,-0.16474719,-0.21438603,-0.22921111,0.00882870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
324,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00731493,0.11195184,0.02729196,-0.04692589,-0.06750744,0.04705475,-0.09233500,-0.04791834,-0.04620980,0.11988224,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:14.0,0,0
325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06534800,0.13677698,0.04872371,-0.02877706,-0.06318194,0.05646596,-0.09542406,-0.05357512,-0.04044347,0.24045125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:14.0,0,0
