ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212728
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:28:13
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.55005056,0.28078198,0.27802846,0.87297606,0.30524519,0.26834863,0.15062538,0.25528997,0.14614758,-0.44701710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:14.0,0,0
255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62275302,0.21762618,0.28208959,0.79948181,0.24719994,0.27268836,0.10034166,0.22651152,0.22200827,-0.09248568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:14.0,0,0
256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.81530386,0.42271194,0.33638290,0.76221955,0.28343162,0.31186488,0.14651819,0.25892645,0.22233121,0.12310158,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:14.0,0,0
257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.80883163,0.33932039,0.21037307,0.46467599,0.25724569,0.23159993,0.11668404,0.19995034,0.15850946,0.41951606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:14.0,0,0
258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.60881847,0.18751229,0.03250726,0.25639006,0.15638055,0.09868068,0.06070014,0.06350677,0.04468397,0.30250302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:14.0,0,0
259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.58319944,0.39991570,0.32147655,0.52699250,0.25563928,0.32636639,0.11518341,0.24242847,0.28606281,0.68253779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:15.0,0,0
260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28430742,0.27684635,0.26534235,0.52982551,0.29421514,0.27049994,0.17340875,0.27541262,0.23268799,0.62251204,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:15.0,0,0
261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05095842,0.13505675,0.13145058,0.53583312,0.29132465,0.17196089,0.17922337,0.24848293,0.10859197,0.34512791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:15.0,0,0
262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02420704,0.26459756,0.38965598,0.83181578,0.37911725,0.35904625,0.24294785,0.44390398,0.31106377,0.41739950,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:15.0,0,0
263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01375113,0.27843314,0.34088680,0.85936046,0.35197186,0.30958080,0.22836405,0.39604062,0.25296873,0.17085266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:15.0,0,0
264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00284003,0.19694123,0.26360941,0.79971296,0.26406392,0.24952821,0.13171719,0.26167202,0.17300250,-0.20561883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:16.0,0,0
265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07172953,0.20990136,0.37451988,0.88086230,0.29930189,0.33464977,0.15253292,0.34261093,0.32471651,-0.07166496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:16.0,0,0
266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33325365,0.42169046,0.42561063,0.93072981,0.32925531,0.37165079,0.17891626,0.36068714,0.32464999,-0.11330090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:16.0,0,0
267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40997609,0.36539176,0.33842307,0.77634043,0.29778427,0.30645302,0.15366864,0.30513796,0.26300532,-0.10030883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:16.0,0,0
268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.54404134,0.30491146,0.31435230,0.67714012,0.27475128,0.28635883,0.12408027,0.30823413,0.32317129,0.02770144,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:16.0,0,0
269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.67286789,0.59795910,0.48020369,0.78304929,0.40177056,0.42928773,0.21817586,0.45812675,0.41350222,0.28755990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:17.0,0,0
270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.66877413,0.49690977,0.38422334,0.62343478,0.37031004,0.35670260,0.19465502,0.40257815,0.35874033,0.40720823,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:17.0,0,0
271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78906471,0.40850490,0.25650164,0.47141677,0.30848381,0.25978583,0.15563871,0.31627426,0.27327067,0.39620578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:17.0,0,0
272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99084932,0.72459447,0.51772255,0.70384568,0.45656058,0.46425915,0.26170099,0.53706646,0.52380097,0.81377584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:17.0,0,0
273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82028854,0.64015132,0.48646429,0.63258451,0.48078305,0.43712154,0.27819011,0.54033363,0.49037406,0.82745463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:17.0,0,0
274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64145094,0.48870510,0.37728089,0.50533187,0.44516349,0.35423237,0.26732925,0.47961953,0.39229217,0.65792686,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:18.0,0,0
275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36543703,0.32905871,0.27279338,0.49744812,0.35505146,0.26336342,0.21249847,0.37430260,0.30262569,0.35896409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:18.0,0,0
276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.68172169,0.71076876,0.58817470,0.87134397,0.53168887,0.49819487,0.32901910,0.63177812,0.56810296,0.47150177,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:18.0,0,0
277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62729657,0.65169662,0.54508400,0.81340796,0.52956003,0.46449989,0.32484472,0.60575229,0.50231266,0.18876636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:18.0,0,0
278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43593034,0.48077077,0.45248479,0.79948622,0.46344018,0.37985435,0.28185055,0.51188588,0.39193365,-0.09621783,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:18.0,0,0
279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.45775339,0.36934927,0.32983851,0.68932468,0.40696400,0.28617686,0.24513140,0.43334222,0.29443443,-0.29403865,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:19.0,0,0
280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.72372377,0.71976006,0.59927362,0.96383899,0.51229745,0.49612731,0.31918517,0.60722512,0.54447806,0.01136343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:19.0,0,0
281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.85088605,0.68125236,0.56818670,0.93674868,0.49117351,0.47009277,0.30178139,0.55859727,0.51896214,-0.00439264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:19.0,0,0
282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.88072133,0.57511282,0.46298546,0.79813182,0.40199354,0.38606498,0.24414608,0.44117245,0.42135340,-0.02201496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:19.0,0,0
283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78191382,0.44221011,0.31606504,0.56961149,0.33056936,0.28230861,0.22259326,0.34787074,0.32644227,-0.00705841,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:19.0,0,0
284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.85438883,0.37361813,0.31595144,0.49118805,0.30237150,0.28719673,0.20833471,0.36105826,0.43288711,0.26264304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:20.0,0,0
285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.15114009,0.75680268,0.52748281,0.78512061,0.39971140,0.44508722,0.27406877,0.49117044,0.52918899,0.43927747,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:20.0,0,0
286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.05511284,0.62739795,0.43979609,0.69590330,0.37601057,0.36891180,0.27058467,0.44704834,0.44461504,0.35951510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:20.0,0,0
287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.87260115,0.45160434,0.29945612,0.51656193,0.33911312,0.26806411,0.25025210,0.39614430,0.33649614,0.27422541,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:20.0,0,0
288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64905727,0.30914408,0.15721980,0.27375552,0.24589895,0.17035902,0.17657208,0.27817065,0.21447475,0.03680032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:20.0,0,0
289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.69709867,0.56198698,0.44619238,0.59542453,0.36156493,0.38396063,0.26689982,0.50165004,0.46539775,0.26292858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:21.0,0,0
290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.59031320,0.48562172,0.40358189,0.62889594,0.36278722,0.33670241,0.28418267,0.48880208,0.41872904,0.02418283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:21.0,0,0
291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.48521990,0.37230682,0.32256898,0.61118901,0.33195680,0.26560476,0.27288482,0.42693785,0.31857368,-0.25658578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:21.0,0,0
292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44863585,0.27072960,0.22688216,0.62808359,0.31829339,0.17942250,0.27663580,0.39391905,0.20617670,-0.52220315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:21.0,0,0
293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.46789682,0.17726666,0.09794287,0.48629868,0.22350886,0.08714914,0.20216480,0.28503615,0.17240106,-0.57243437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:21.0,0,0
294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.83064568,0.51538724,0.40109631,0.67215717,0.34151813,0.31995174,0.26284349,0.47008753,0.37968472,-0.38911456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:22.0,0,0
295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.94200879,0.46064225,0.32352740,0.46496516,0.27908140,0.28135407,0.20943567,0.36839187,0.33943367,-0.30044347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:22.0,0,0
296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.96643645,0.34467721,0.12566391,0.13418075,0.19344802,0.16097873,0.14005366,0.23620601,0.21975332,-0.25226161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:22.0,0,0
297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.96618491,0.25393051,-0.02750196,-0.11668079,0.13888048,0.05111405,0.10794970,0.13918661,0.12622997,-0.27664268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:22.0,0,0
298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.11410904,0.48926291,0.25187328,0.01828636,0.32190195,0.27247253,0.25000888,0.41407308,0.35326782,-0.01066881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:22.0,0,0
299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.95516771,0.39772564,0.18049344,-0.06531401,0.36870620,0.21136382,0.30761927,0.43704796,0.30670235,0.02173940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:23.0,0,0
300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.75677651,0.28139395,0.10303620,-0.06778784,0.32545602,0.14310460,0.27491948,0.35455742,0.20967220,-0.15068851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:23.0,0,0
301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52321500,0.15590823,-0.01650444,-0.12683542,0.20624095,0.05521148,0.16160659,0.19479847,0.10570479,-0.52086735,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:23.0,0,0
302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.55173630,0.17811978,0.20166993,0.20920750,0.23537311,0.19439408,0.16539150,0.29588515,0.27249396,-0.64291435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:23.0,0,0
303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64274234,0.31470326,0.23871665,0.38222796,0.22507754,0.20984642,0.14220053,0.24044620,0.22393864,-0.87000453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:23.0,0,0
304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64428174,0.24697681,0.16908869,0.32992741,0.17658736,0.14498885,0.10198477,0.16094273,0.14931208,-0.93432343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:24.0,0,0
305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.71208876,0.17282963,0.02234528,0.14429179,0.13273245,0.04496500,0.07170014,0.08378475,0.07375462,-0.90845120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:24.0,0,0
306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.85265285,0.32365206,0.24283901,0.19201535,0.26256511,0.21722038,0.17501745,0.30500335,0.25507039,-0.54255426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:24.0,0,0
307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.90311205,0.29648095,0.12541983,-0.00279715,0.29088753,0.13214587,0.20215109,0.29444367,0.19143535,-0.51984489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:24.0,0,0
308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.83797652,0.22869085,0.00372963,-0.23305596,0.29328147,0.05122134,0.22062191,0.27762923,0.09127661,-0.70140994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:24.0,0,0
309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.51688486,0.09439655,-0.09715477,-0.36551401,0.23880468,-0.02559263,0.17712650,0.21557629,0.06676050,-0.82663900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:25.0,0,0
310,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52444744,0.28702366,0.16936208,-0.00314938,0.38564944,0.16384628,0.28410327,0.41569701,0.18575102,-0.79356855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:25.0,0,0
311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37784559,0.21082684,0.12333800,0.04608789,0.31057736,0.11385863,0.21191867,0.31380913,0.12279423,-0.95630813,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:25.0,0,0
312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33930156,0.10494570,0.01050328,0.02111696,0.18833691,0.01706910,0.10691099,0.15515570,0.04198952,-0.94263184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:25.0,0,0
313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.63456750,0.40634486,0.32609126,0.38653857,0.25964999,0.24153821,0.13250349,0.29540974,0.25377133,-0.65151280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:25.0,0,0
314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77708495,0.37561986,0.25316301,0.27265856,0.24711734,0.18634014,0.12947910,0.26232865,0.21806809,-0.76784992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:26.0,0,0
315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.79073691,0.30440965,0.13607502,0.07529788,0.20336573,0.10042147,0.09907687,0.19141075,0.14040822,-0.56507802,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:26.0,0,0
316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.75082517,0.21212900,0.01472839,-0.11452439,0.17191061,0.02082842,0.09571504,0.15392846,0.10427718,-0.54476172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:26.0,0,0
317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.88403088,0.51744401,0.32363328,0.14602305,0.38537705,0.25326911,0.25080431,0.45488378,0.32961512,-0.23710249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:26.0,0,0
318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77165979,0.43948910,0.28488368,0.09795190,0.39357632,0.22370192,0.26342320,0.44185254,0.26731208,-0.34275612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:26.0,0,0
319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.48324642,0.27729878,0.17784455,0.09243552,0.34778127,0.12711801,0.24081109,0.36487091,0.16000032,-0.57586718,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:27.0,0,0
320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35526830,0.16762049,0.15212296,0.16830792,0.30264819,0.09497726,0.21290269,0.33839008,0.18139550,-0.67497677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:27.0,0,0
321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.49537700,0.50228715,0.44360861,0.53601444,0.44158974,0.31189519,0.29577696,0.52781767,0.32582825,-0.71091408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:27.0,0,0
322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.49832541,0.42638949,0.37768430,0.47277728,0.38115212,0.26014656,0.24781685,0.43504727,0.26187271,-0.79258031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:27.0,0,0
323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.61628193,0.33345070,0.27689019,0.47094247,0.29413900,0.17004609,0.18063305,0.31358343,0.16906719,-0.84746003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:27.0,0,0
324,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.68657964,0.24854055,0.13479447,0.26257887,0.20338982,0.07674935,0.12333836,0.20878470,0.10845365,-0.72684813,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:28.0,0,0
325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.97201937,0.57822007,0.42487419,0.48756394,0.39497635,0.30385032,0.26389235,0.47361422,0.37018782,-0.12357642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:28.0,0,0
326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.95244390,0.51633584,0.37335694,0.32278094,0.39186427,0.26983526,0.27563006,0.45694220,0.31594390,-0.06177915,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:28.0,0,0
327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.69239497,0.34609929,0.21925628,0.08444992,0.32874602,0.16144961,0.23577808,0.37132797,0.21623640,-0.16451925,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:28.0,0,0
328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.47229889,0.21586747,0.10728734,0.01395433,0.26527783,0.07587791,0.19286935,0.27816328,0.11959735,-0.26857337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:28.0,0,0
329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.47125968,0.47467721,0.40857929,0.41688493,0.41973731,0.28671643,0.29931319,0.49856237,0.33391756,-0.10420059,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:29.0,0,0
330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41849387,0.39192051,0.42162201,0.58589095,0.42467874,0.26662874,0.30250213,0.49035767,0.28262213,-0.38841045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:29.0,0,0
331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37265497,0.28210738,0.31375074,0.59148353,0.33456343,0.17109995,0.23338491,0.36483577,0.17193659,-0.57429498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:29.0,0,0
