ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31687009,0.04429989,-0.17533624,-0.10838959,-0.18844283,-0.07707427,-0.16116835,-0.21640766,-0.19052438,-0.87640947,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:59.0,0,0
251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22416097,0.19778015,0.07647903,0.06366593,-0.05574781,0.11397230,-0.05010422,-0.01247613,0.01175360,-0.74221724,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:59.0,0,0
252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21149658,0.22573186,0.01601626,0.02250816,-0.01883723,0.06852902,-0.00803719,0.02213713,-0.03068169,-0.68906993,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:59.0,0,0
253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31790364,0.12788551,-0.08370265,-0.11362619,-0.05625391,0.00152077,-0.03862144,-0.03321284,-0.10103726,-0.72303998,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:59.0,0,0
254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33100024,0.03321355,-0.21912409,-0.28894526,-0.09401071,-0.08934429,-0.06762414,-0.10290659,-0.17372215,-0.68663651,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26615185,-0.04055216,-0.29788095,-0.40864271,-0.14409967,-0.14190869,-0.09636443,-0.15890414,-0.13704540,-0.59740800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05041673,0.25972718,-0.03164140,-0.16202806,-0.03687496,0.05180299,-0.03562977,-0.00711767,-0.02670464,-0.51293290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11033773,0.20971373,-0.07492935,-0.14117721,-0.06909941,0.01157723,-0.06402593,-0.05274712,-0.07106079,-0.45731765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16399755,0.11806660,-0.20494525,-0.25777701,-0.15292603,-0.08290804,-0.13465944,-0.17249416,-0.15055692,-0.46529895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14184815,0.02998536,-0.32421398,-0.32052749,-0.22205591,-0.17020239,-0.17870677,-0.26960143,-0.21533963,-0.64399540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25478736,0.26804677,-0.01238296,-0.00276326,-0.09889623,0.04425865,-0.09613781,-0.09040938,-0.04200430,-0.52546924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25302985,0.22179462,-0.06006845,-0.11672571,-0.10885137,0.00800554,-0.10389391,-0.11439975,-0.09057964,-0.65980315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11254296,0.09007754,-0.17905256,-0.08618374,-0.15298727,-0.09241288,-0.12845479,-0.19726403,-0.19123088,-0.75428164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07295058,-0.02642584,-0.30947605,-0.16929549,-0.21010734,-0.18138832,-0.16499467,-0.28932247,-0.28935280,-1.05698168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08635075,0.24664065,0.02236184,0.07668064,-0.05278430,0.06483523,-0.05438495,-0.05352874,-0.03899620,-0.73122776,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00208890,0.16122733,-0.03717773,0.06681924,-0.06276923,0.02820931,-0.05151163,-0.07543454,-0.08253219,-0.66394514,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12178256,0.04554526,-0.17401041,-0.10013982,-0.10635342,-0.07061706,-0.07222290,-0.14208131,-0.17953922,-0.81083870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22287329,-0.04962976,-0.28300768,-0.16368324,-0.17723151,-0.14558469,-0.12906159,-0.24403414,-0.25286931,-0.79857302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06356911,0.16702172,0.04846001,0.13388346,-0.00503849,0.09076118,0.01689099,0.01912350,-0.02760907,-0.46185076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06523062,0.12001327,-0.05879892,0.00460108,0.00700738,0.01867920,0.04486244,0.01015324,-0.06960157,-0.37601644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13804728,0.04108277,-0.18449986,-0.17044584,-0.05717779,-0.06013668,-0.01007604,-0.07441678,-0.14680600,-0.41366598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14398542,-0.03320691,-0.32407895,-0.36440682,-0.10668074,-0.14246041,-0.04935447,-0.15588798,-0.21426776,-0.32278803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06793416,0.20072344,-0.06722316,-0.20065024,0.02778638,0.05795200,0.05378156,0.05450655,-0.02194450,-0.01127696,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09472851,0.13423240,-0.14347969,-0.29928979,0.00475943,0.00591600,0.03804247,0.02158056,-0.05890587,-0.06627225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09069739,0.05947833,-0.27265289,-0.42361253,-0.06073508,-0.08992169,-0.01777421,-0.07432070,-0.15407518,-0.12611255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08144824,-0.01519253,-0.39005718,-0.50122112,-0.13830990,-0.16980986,-0.08007304,-0.18488143,-0.21573202,-0.25675246,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27943450,0.25341877,-0.06274976,-0.15774776,-0.03676957,0.05664943,-0.02004277,-0.01994275,-0.00646239,-0.13745035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25047651,0.21272427,-0.06072917,-0.08302977,-0.04794444,0.04614113,-0.02830229,-0.04042250,-0.04733853,-0.40524611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06728228,0.08777847,-0.15327802,-0.02147596,-0.13928954,-0.03871266,-0.10420883,-0.15521102,-0.14142019,-0.62489718,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06157473,0.00175981,-0.19817577,0.04635564,-0.19034156,-0.08038879,-0.15014869,-0.21557486,-0.13634337,-0.64857829,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00351813,0.25260916,0.10722103,0.42015600,-0.04897601,0.13778992,-0.05365514,-0.01847553,0.02339573,-0.36551973,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09595194,0.19471726,0.05717539,0.36245823,-0.05675577,0.09553814,-0.05864768,-0.03597717,-0.01806688,-0.28899422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30942374,0.05163103,-0.10776302,0.03694788,-0.08654827,-0.00231677,-0.06618021,-0.08263513,-0.09297456,-0.22010773,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26908264,0.00658830,-0.07323904,0.04547953,-0.06959035,0.02812515,-0.05046931,-0.04043939,0.00956522,0.06727713,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14714552,0.24759804,0.06308061,0.14143986,0.02026638,0.13831340,0.00686285,0.06379000,0.06049074,0.25465509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04454137,0.22462827,0.01544180,0.13813891,-0.01395547,0.09484803,-0.01799212,0.01357286,0.01338670,0.16363445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06736149,0.12954246,-0.06565659,0.11051776,-0.09823219,0.02511931,-0.09113977,-0.10250499,-0.06450000,-0.07085548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02582513,0.17980018,0.11853600,0.30542737,-0.06436836,0.15852277,-0.08268881,-0.02447980,0.08483204,-0.05536873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07355915,0.26184669,0.10310905,0.34750950,-0.04804507,0.14277197,-0.06750193,-0.01847553,0.03786758,-0.22502001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14485449,0.16899510,0.04626355,0.33864105,-0.04048136,0.09523663,-0.04435272,-0.02017954,-0.02417145,-0.34428895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26162010,0.05947850,-0.06966381,0.18239650,-0.06951666,0.01771987,-0.05358424,-0.08292450,-0.09231944,-0.30735874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17912920,0.22078235,0.17664520,0.37036070,0.00092417,0.20649074,-0.02553706,0.03226335,0.12199014,0.27790427,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01986479,0.27595726,0.13500230,0.35779139,-0.02435952,0.17215347,-0.06433937,-0.02481282,0.09652758,0.47843212,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13129622,0.22649617,0.06048288,0.27253699,-0.07476119,0.11501607,-0.10236257,-0.10810155,0.03639416,0.52532542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09975121,0.13726592,-0.04657553,0.14060166,-0.14582333,0.03934749,-0.16127177,-0.20515689,-0.04912714,0.14426340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16388653,0.22857124,0.17597428,0.37856093,-0.07057026,0.19576474,-0.10022167,-0.06220212,0.12711005,0.12637427,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00958351,0.30741954,0.19280604,0.48410499,-0.01553257,0.19594988,-0.05583326,-0.03510534,0.08381994,-0.20618726,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32520947,0.17563954,0.10267500,0.33089238,-0.00567891,0.13620153,-0.03253715,-0.03887856,0.02342661,-0.22308168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.52596653,0.03269941,-0.02163496,0.19113694,-0.04491215,0.04891882,-0.05320865,-0.10829353,-0.06344803,-0.21824938,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54619032,-0.06324109,-0.12376783,0.01923891,-0.10801213,-0.01550471,-0.10466021,-0.18212335,-0.04157146,0.20769674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16977686,0.27564266,0.14992501,0.27934453,-0.02839661,0.18471411,-0.08218642,-0.07592969,0.10790956,0.65332735,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03988757,0.25520292,0.11543096,0.32280862,-0.05552247,0.14099015,-0.10156748,-0.12301088,0.04710813,0.47325179,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01489998,0.13101052,0.01064934,0.32486647,-0.13307738,0.05334323,-0.16136035,-0.22735867,-0.05521027,0.02097982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23343661,0.00063330,-0.10760644,0.27731243,-0.16784926,-0.03511099,-0.16820988,-0.28384572,-0.15518318,-0.27609593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35073149,0.21062323,0.17401734,0.57750648,-0.02537210,0.16238992,-0.05992284,-0.07082871,0.04253281,-0.07715292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55071050,0.11793383,0.13776806,0.53592151,-0.00221145,0.13613479,-0.02887219,-0.05734548,0.01074167,0.05344816,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54966027,0.00203273,-0.03870900,0.26956084,-0.06935592,0.01885991,-0.07026610,-0.16133159,-0.08145837,0.23393409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31538767,-0.03508178,-0.20415847,0.01867937,-0.18376841,-0.07848559,-0.17703423,-0.31276619,-0.16187495,0.28665090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10305568,0.24918431,0.06163926,0.15588821,-0.05883123,0.12692970,-0.09775040,-0.12890691,0.05125862,0.63784093,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13912156,0.17521870,0.02100295,0.10425166,-0.08554182,0.09023020,-0.11967465,-0.17036633,0.00378456,0.15397558,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
310,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.39249656,0.02591997,-0.08268020,0.09820896,-0.11977436,-0.00808486,-0.12908310,-0.22658573,-0.12316957,-0.31833142,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54248053,-0.08699868,-0.19755988,0.07998682,-0.15081897,-0.08494230,-0.13667065,-0.27434444,-0.21750891,-0.56083947,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.36578104,0.17584243,0.11804950,0.38858032,-0.00197028,0.14514080,-0.01968191,-0.05332929,0.00326724,-0.22137976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28505513,0.11458571,0.02500203,0.20489138,-0.01896356,0.08466939,-0.02810428,-0.08743858,-0.01541716,0.03156308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.49947250,-0.01522408,-0.13329837,-0.03556936,-0.08037805,-0.01386751,-0.06543339,-0.18042850,-0.08838753,0.40144569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.36632279,-0.07079843,-0.26211780,-0.18816909,-0.16061787,-0.09818214,-0.13544320,-0.29472578,-0.16162145,0.39687875,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03820315,0.17334816,0.05855763,0.11388446,-0.03163733,0.13113250,-0.04692270,-0.09210733,0.05250819,0.64764017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03097014,0.13655838,-0.02894460,0.05931833,-0.04446312,0.06003319,-0.04154926,-0.12767252,-0.01504093,0.27751845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10009562,0.04960493,-0.12239472,-0.01462227,-0.07577574,-0.00772999,-0.05802985,-0.18006089,-0.12121116,-0.29565889,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22609884,-0.04771042,-0.22838385,-0.07295995,-0.14009659,-0.08151072,-0.10414285,-0.26688501,-0.22306642,-0.75111568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11743750,0.15817526,0.04349026,0.11258459,0.01484880,0.12635279,0.02209800,-0.03845302,-0.03324286,-0.53379506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17549239,0.06926082,-0.06316296,-0.04139346,0.00553365,0.04887617,0.02993613,-0.05974627,-0.07989782,-0.55823231,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21873689,-0.01143764,-0.18051836,-0.13225959,-0.04858259,-0.04425080,-0.00348736,-0.14515962,-0.16577727,-0.48885560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30892834,-0.10595825,-0.32199311,-0.30988991,-0.11881449,-0.13495888,-0.06001937,-0.24419716,-0.23558886,-0.29314888,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
324,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10743225,0.15698229,-0.01459159,-0.09569044,0.01896875,0.09801212,0.03762724,-0.03568528,-0.02277628,-0.10527666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:14.0,0,0
